ISSN;TITULO;QUALIS
13905074;REVISTA TECNICA “ENERGIA”;B1
02540770;REVISTA TECNICA DE LA FACULTAD DE INGENIERIA. UNIVERSIDAD DEL ZULIA;C
23168382;REVISTA TECNICO-CIENTIFICA (IFSC);C
01237799;REVISTA TECNO LOGICAS;B3
25266004;REVISTA TECNOLOGIA DA INFORMACAO E COMUNICACAO: TEORIA E PRATICA;B3
18090044;REVISTA TECNOLOGIA E SOCIEDADE;A4
19843526;REVISTA TECNOLOGIA E SOCIEDADE (ONLINE);A4
1679169X;REVISTA TECNOLOGIA E TENDENCIAS;B4
16666933;REVISTA TECNOLOGIA Y CIENCIA;C
15178048;REVISTA TECNOLOGICA (UEM);B4
24467049;REVISTA TECNOLOGICA DA FATEC DE AMERICANA;B2
25961284;REVISTA TECNOLOGICA DA UNIVERSIDADE SANTA URSULA;B4
1669726X;REVISTA TEFROS;B3
19820305;REVISTA TEIAS (UERJ. ONLINE);A2
15492230;REVISTA TEKNOKULTURA;A4
19007388;REVISTA TEKNOS;B3
23591943;REVISTA TELLUS;A3
24465046;REVISTA TEMA - LETRAS, ARTES E HISTORIA;B4
26193655;REVISTA TEMAS PROCESALES;C
07196458;REVISTA TEMAS SOCIOLOGICOS;B2
25953451;REVISTA TEMATICA DA DEFENSORIA PUBLICA DA BAHIA;C
26745909;REVISTA TEMPERA;B4
19813724;REVISTA TEMPO DE CONQUISTA;B3
2675150X;REVISTA TEMPO DO MUNDO;B2
21767025;REVISTA TEMPO NO MUNDO;B2
21776644;REVISTA TEMPO, ESPACO E LINGUAGEM;B1
23581425;REVISTA TEMPOS E ESPACOS EM EDUCACAO (ONLINE);A3
19831463;REVISTA TEMPOS HISTORICOS;A2
19898614;REVISTA TENDENCIAS PEDAGOGICAS - UNIVERSIDAD AUTONOMA DE MADRID;A3
23172487;REVISTA TEOFILO;C
14149796;REVISTA TEOLOGICA (CAMPINAS);A3
25262300;REVISTA TEOLOGICA DOXIA;A4
23188448;REVISTA TEORIA E EVIDENCIA ECONOMICA (ONLINE);B2
2675097X;REVISTA TEORIA E HISTORIA DA ARQUITETURA;C
2358727X;REVISTA TERCEIRA MARGEM;B2
25254812;REVISTA TERCEIRA MARGEM AMAZONIA;B4
2237079X;REVISTA TERCEIRO INCLUIDO;B3
19823290;REVISTA TERCEIRO SETOR & GESTAO;B3
26753642;REVISTA TERRA SEM AMOS;B3
19804407;REVISTA TERRAE DIDATICA;B1
23170360;REVISTA TERRITORIAL;A4
26757958;REVISTA TERRITORIALIDADES;C
1688812X;REVISTA TERRITORIOS EN RED;C
23175419;REVISTA TERRITORIUM TERRAM;A4
18872255;REVISTA TESELA;B4
24477044;REVISTA TEXTOS GRADUADOS;B4
23173602;REVISTA THEAR: THEOLOGIA E ASSUNTOS RELIGIOSOS;B4
21772894;REVISTA THEMA;A2
15156443;REVISTA THEOMAI (EN LINEA);A4
24478679;REVISTA THESIS;B1
23173580;REVISTA THESIS JURIS;B1
24222704;REVISTA TIEMPO&ECONOMIA;B1
25945203;REVISTA TKV;C
23179430;REVISTA TOCANTINENSE DE GEOGRAFIA;A3
19806914;REVISTA TODAS AS LETRAS (MACKENZIE. ONLINE);A1
22504524;REVISTA TOMA UNO;B1
23189010;REVISTA TOMO;B1
24480215;REVISTA TOPICOS EDUCAIONAIS (ONLINE);B2
24482978;REVISTA TOPUS;B4
26758571;REVISTA TORO;C
1794984X;REVISTA TRABAJO SOCIAL;B3
16772784;REVISTA TRABALHISTA (RIO DE JANEIRO);B3
16772911;REVISTA TRABALHO & AMBIENTE;C
25958755;REVISTA TRABALHO SOCIAL;B4
25262319;REVISTA TRABALHO, POLITICA E SOCIEDADE;A4
21784485;REVISTA TRAJETORIAS MULTICURSOS;B2
18075711;REVISTA TRAMA (CASCAVEL. IMPRESSO);B2
19814674;REVISTA TRAMA (UNIOESTE. ONLINE);B2
16886348;REVISTA TRAMA CULTURA Y PATRIMONIO;B1
21775672;REVISTA TRAMA INTERDISCIPLINAR;A3
23189614;REVISTA TRANSDISCIPLINAR LOGOS E VERITAS;B4
24525413;REVISTA TRANSFORMACION SOCIO-ESPACIAL;B2
21758255;REVISTA TRANSFORMAR;C
23180277;REVISTA TRANSGRESSOES;B1
25256475;REVISTA TRANSMUTARE;B2
18527175;REVISTA TRANSPORTE Y TERRITORIO;A4
22364129;REVISTA TRANSVERSO: DIALOGOS ENTRE DESIGN, CULTURA E SOCIEDADE;B3
21797528;REVISTA TRANSVERSOS;A4
23584807;REVISTA TRAPICHE;B3
24479829;REVISTA TREEDIMENSIONAL;B4
1808169X;REVISTA TRES [...] PONTOS (UFMG);B3
21790604;REVISTA TRIAS;B4
18076114;REVISTA TRIBUNA JURIDICA;C
2178552X;REVISTA TRIBUTARIA DAS AMERICAS - RTA;C
15182711;REVISTA TRIBUTARIA E DE FINANCAS PUBLICAS;B3
23587628;REVISTA TRILHAS DA FORMACAO DOCENTE - UFS;B4
22370153;REVISTA TRILHAS PEDAGOGICAS;B2
01017489;REVISTA TRIMESTRAL DE JURISPRUDENCIA DOS ESTADOS;B4
19824831;REVISTA TROPICA - CIENCIAS AGRARIAS E BIOLOGICAS;B4
19824881;REVISTA TROPICA – CIENCIAS AGRARIAS E BIOLOGICAS;B4
14156393;REVISTA TURISMO & ACAO;A3
26746972;REVISTA TURISMO & CIDADES;B4
21821453;REVISTA TURISMO & DESENVOLVIMENTO (EDICAO ELETRONICA);A4
16459261;REVISTA TURISMO & DESENVOLVIMENTO (ONLINE);A4
15194744;REVISTA TURISMO E DESENVOLVIMENTO;B4
19844867;REVISTA TURISMO EM ANALISE;A4
23161493;REVISTA TURISMO ESTUDOS E PRATICAS;B2
16779037;REVISTA UFG (IMPRESSO);B1
21792925;REVISTA UFG (ONLINE);B1
16574583;REVISTA UIS INGENIERIAS;B1
23161655;REVISTA ULTRAMARES - REVISTA DE HISTORIA COLONIAL;B1
15183025;REVISTA UNA (REUNA);A4
23168072;REVISTA UNEMAT DE CONTABILIDADE;B2
2176011X;REVISTA UNESPCIENCIA;C
1981741X;REVISTA UNG. GEOCIENCIAS (ONLINE);C
21795037;REVISTA UNIABEU;B2
15195694;REVISTA UNIANDRADE (IMPRESSO);B2
26760436;REVISTA UNIARAGUAIA;B1
16778308;REVISTA UNIFAMMA;B4
23589485;REVISTA UNIFESO - HUMANAS E SOCIAIS;B3
15171612;REVISTA UNIFIEO;B3
23577266;REVISTA UNIFREIRE;C
22369074;REVISTA UNIITALO EM PESQUISA;B2
16769228;REVISTA UNILAGO;C
18078850;REVISTA UNILUS ENSINO E PESQUISA;B1
23182083;REVISTA UNILUS ENSINO E PESQUISA (ONLINE);B1
18075053;REVISTA UNINGA;B3
23579870;REVISTA UNINTER DE COMUNICACAO;B3
22508489;REVISTA UNIPE: TEMA (UNO);B4
24468142;REVISTA UNI-RN;B2
15173275;REVISTA UNIVAP;B1
23592095;REVISTA UNIVERSIDADE (IMPRESSO);B4
19817428;REVISTA UNIVERSIDADE GUARULHOS. GEOCIENCIAS (IMPRESSO);C
21774951;REVISTA UNIVERSITARI@;B4
03268373;REVISTA UNIVERSITARIA DE GEOGRAFIA;B4
22546111;REVISTA UNIVERSITARIA DE HISTORIA MILITAR;A2
16884949;REVISTA UNIVERSITARIA DE LA EDUCACION FISICA Y EL DEPORTE;B3
23185589;REVISTA UNIVERSITAS;B4
21753024;REVISTA UNIVERSO ACADEMICO;B2
18093337;REVISTA UNIVERSO CONTABIL;A3
26748916;REVISTA UNIVERSO PSI;B4
24220477;REVISTA UPB;A4
23936886;REVISTA URUGUAYA DE ANTROPOLOGIA Y ETNOGRAFIA;B2
07970048;REVISTA URUGUAYA DE CARDIOLOGIA (IMPRESA);C
1688499X;REVISTA URUGUAYA DE CIENCIA POLITICA;A2
23010371;REVISTA URUGUAYA DE ENFERMERIA;B3
15196178;REVISTA URUTAGUA (ONLINE);B3
01039989;REVISTA USP;A2
23162287;REVISTA V@RVITU - REVISTA DE CIENCIA, TECNOLOGIA E CULTURA DA FATEC ITU;B2
0556705X;REVISTA VALENCIANA DE FILOLOGIA;B1
22361375;REVISTA VALISE;A3
25259008;REVISTA VALORE;B2
2526043X;REVISTA VALORE - REVISTA CIENTIFICA DA FASF FACULDADE SUL FLUMINENSE;B2
24468118;REVISTA VARIA SCIENTIA ¿ CIENCIAS DA SAUDE;B3
21775109;REVISTA VARIA SCIENTIA AGRARIAS;B4
13153617;REVISTA VENEZOLANA DE ANALISIS DE COYUNTURA;A4
13159984;REVISTA VENEZOLANA DE GERENCIA;B4
23435534;REVISTA VENEZOLANA DE SALUD PUBLICA (ONLINE);B4
23586117;RE-VISTA VERDADE, MEMORIA E JUSTICA;B4
19818203;REVISTA VERDE DE AGROECOLOGIA E DESENVOLVIMENTO SUSTENTAVEL;B4
26752395;REVISTA VERDE GRANDE – GEOGRAFIA E INTERDISCIPLINARIDADE;A3
18086764;REVISTA VERDE GRANDE (UNIMONTES);A3
26753715;REVISTA VEREDAS;B4
14100991;REVISTA VERITAS (TIMOR LESTE);B2
16770196;REVISTA VERNACULO;B1
25959794;REVISTA VER-O-DIREITO;C
23590106;REVISTA VERTENTES DO DIREITO;B1
26745607;REVISTA VESTA;B4
16696840;REVISTA VETERINARIA;B3
19095759;REVISTA VIA IURIS;A1
2176641X;REVISTA VIAS REFLEXIVAS;C
21772150;REVISTA VIDERE;B1
21777837;REVISTA VIDERE (ON LINE);B1
25256025;REVISTA VINCCI;B3
2322939X;REVISTA VINCULOS;B3
2357514X;REVISTA VIRTU@LMENTE;B1
23167262;REVISTA VIRTUAL DA ACADEMIA BRASILEIRA DE ODONTOLOGIA;B3
19826842;REVISTA VIRTUAL DE CULTURA SURDA E DIVERSIDADE;B3
16788931;REVISTA VIRTUAL DE ESTUDOS DA LINGUAGEM;A2
19846835;REVISTA VIRTUAL DE QUIMICA;B2
21763259;REVISTA VIRTUAL DIREITO BRASIL;B2
23176628;REVISTA VIRTUAL EN_FIL - ENCONTROS COM A FILOSOFIA;B2
15185494;REVISTA VIS (UNB);A3
24472484;REVISTA VIS: REVISTA DO PROGRAMA DE POS-GRADUACAO EM ARTE;A3
24468290;REVISTA VISAGEM;B2
22389636;REVISTA VISAO: GESTAO ORGANIZACIONAL;B2
24779547;REVISTA VISION GERENCIAL;B1
24471313;REVISTA VISUAIS;B3
2675472X;REVISTA VITA TABULA;C
26759616;REVISTA VITRUVIAN COGITATIONES - RVC;B4
25957597;REVISTA VIVENCIAS EM ENSINO DE CIENCIAS;B3
23189665;REVISTA VIVER IFRS;B3
18538819;REVISTA VOCES EN EL FENIX;B4
23179937;REVISTA VORTEX;A1
23595183;REVISTA VOX - FADILESTE;B1
23578939;REVISTA VOX FASES;B4
2525720X;REVISTA VOXLEX CIVIL E PROCESSO CIVIL;C
24525901;REVISTA WIRAPURU - REVISTA LATINO AMERICANA DE ESTUDIOS DE LAS IDEAS;B4
19800614;REVISTA X;A3
23587822;REVISTA XIX: ARTES E TECNICAS EM TRANSFORMACAO;B3
18909921;REVISTA Z CULTURAL - REVISTA DO PROGRAMA AVANCADO DE CULTURA CONTEMPORANEA;C
19809921;REVISTA Z CULTURAL (UFRJ);C
23167246;REVISTA ZEITGEIST;C
19802358;REVISTA ZENITE DE DIREITO ADMINISTRATIVO E LRF-IDAF;C
1980234X;REVISTA ZENITE DE LICITACOES E CONTRATOS-ILC;C
23448431;REVISTA ZERO;B2
21459444;REVISTA ZONA PROXIMA;A2
18076211;REVISTALEPH;B1
21845492;REVISTAMULTIDISCIPLICAR.COM;B2
24476145;REVISTAS LINGUAS & ENSINO;C
21843805;REVISTAS TODAS AS ARTES;B2
19814941;REVISTAS TRABALHISTA - ANAMATRA;B4
21752850;REVIU. REVISTA INFORMACAO & UNIVERSIDADE;B3
21795940;REVIVSTA AGROTECNOLOGIA;B4
21789125;REVLET - REVISTA VIRTUAL DE LETRAS;B2
21769125;REVLET: REVISTA VIRTUAL DE LETRAS;B3
22717528;REVOLUTION FRANCAISE.NET;B3
16456726;REVSTAT STATISTICAL JOURNAL;B3
21010714;REVUE APPAREIL;B1
00350788;REVUE BELGE DE DROIT INTERNATIONAL;C
00350958;REVUE CRITIQUE DE DROIT INTERNATIONAL;A3
25515896;REVUE D’ETUDES DECOLONIALES;B4
21174350;REVUE DE DROIT COMPARE DU TRAVAIL ET DE LA SECURITE SOCIALE;A3
07754663;REVUE DE DROIT INTERNATIONAL ET DE DROIT COMPARE;A4
2426296X;REVUE DE L´ENFANCE ET DE L´ADOLESCENCE.;B4
19577796;REVUE DE LA REGULATION: CAPITALISME, INSTITUTIONS, POUVOIRS;A4
00351555;REVUE DE MEDECINE VETERINAIRE;B1
00351563;REVUE DE METALLURGIE (IMPRIME);B4
00351571;REVUE DE METAPHYSIQUE ET DE MORALE;A3
00351598;REVUE DE MICROPALEONTOLOGIE;A4
00351601;REVUE DE MUSICOLOGIE;A4
02536730;REVUE DE PALEOBIOLOGIE;B2
07715420;REVUE DE PHILOSOPHIE ANCIENNE;A4
02971194;REVUE DE PSYCHOTHERAPIE PSYCHANALYTIQUE DE GROUPE;A3
22136533;REVUE DE STOMATOLOGIE, DE CHIRURGIE MAXILLO-FACIALE ET DE CHIRURGIE ORALE;B3
26506998;REVUE DE TACTIQUE GENERALE;C
17730198;REVUE D'ECONOMIE INDUSTRIELLE;B1
03987620;REVUE D'EPIDEMIOLOGIE ET DE SANTE PUBLIQUE;B2
15737888;REVUE DES ETUDES COOPERATIVES, MUTUALISTES ET ASSOCIATIVES;A1
2391114X;REVUE DES LANGUES ROMANES;B1
16236572;REVUE DES SCIENCES SOCIALES - UNIVERSITE DE STRASBOURG;B1
24294748;REVUE D'ETUDES D'OC;C
26091690;REVUE D'ETUDES DU JAZZ ET DES MUSIQUES AUDIOTACTILES;C
07036337;REVUE D'INTE'GRATION EUROPE'ENNE;A1
0992499X;REVUE D'INTELLIGENCE ARTIFICIELLE;B4
26056453;REVUE DU CONTROLE DE LA COMPTABILITE ET DE L'AUDIT;B3
24938637;REVUE DU DROIT DES RELIGIONS;A3
00352578;REVUE DU DROIT PUBLIC ET DE LA SCIENCE POLITIQUE EN FRANCE ET A L'ETRANGER;A2
12474819;REVUE DU MAUSS SEMESTRIELLE;A4
00352764;REVUE ECONOMIQUE (PARIS. 1950);A4
2425617X;REVUE EDUCATION, SANTE, SOCIETES;B3
21018413;REVUE ERGOLOGIA;B4
24972614;REVUE ETUDIANTE DES EXPRESSIONS LUSOPHONES;B2
17797179;REVUE EUROPEENNE DE MECANIQUE NUMERIQUE;B1
2393073X;REVUE EUROPEENNE DU DROIT SOCIAL;B3
22959416;REVUE EUROPEENNE ET INTERNATIONALE DE DROIT FISCAL;B4
01527401;REVUE FRANCAISE D'ADMINISTRATION PUBLIQUE;A4
03357457;REVUE FRANCAISE D'ALLERGOLOGIE ET D'IMMUNOLOGIE CLINIQUE;C
0035287X;REVUE FRANCAISE DE DROIT AERIEN ET SPATIAL;C
03384551;REVUE FRANCAISE DE GESTION;A3
13861204;REVUE FRANCAISE DE LINGUISTIQUE APPLIQUEE;A2
05567807;REVUE FRANCAISE DE PEDAGOGIE (PARIS);A2
17689791;REVUE FRANCAISE DE PHOTOGRAMMETRIE ET DE TELEDETECTION;B3
00352942;REVUE FRANCAISE DE PSYCHANALYSE (PARIS);A2
00352950;REVUE FRANCAISE DE SCIENCE POLITIQUE;A4
22630856;REVUE FRANCAISE DES SCIENCES DE L'INFORMATION ET DE LA COMMUNICATION;A2
23528028;REVUE FRANCOPHONE INTERNATIONALE DE RECHERCHE INFIRMIÈRE;B2
00353086;REVUE GENERALE DE DROIT;A1
24916366;REVUE INTERNATIONALE D'ART ET D'ARTOLOGIE;C
19538111;REVUE INTERNATIONALE DE DROIT COMPARE;A1
02235404;REVUE INTERNATIONALE DE DROIT PENAL;B1
12605875;REVUE INTERNATIONALE DE GEOMATIQUE;C
16261682;REVUE INTERNATIONALE DE L'ECONOMIE SOCIALE;B1
12601705;REVUE INTERNATIONALE DE PSYCHOSOCIOLOGIE;B4
22628401;REVUE INTERNATIONALE DE PSYCHOSOCIOLOGIE ET DE GESTION DES COMPORTEMENTS ORGANISATIONNELS;A4
03906701;REVUE INTERNATIONALE DE SOCIOLOGIE;A3
16641531;REVUE INTERNATIONALE DE SOINS PALLIATIFS;B3
12544590;REVUE INTERNATIONALE D'EDUCATION SÈVRES;A4
25543415;REVUE INTERNATIONALE DES ETUDES DU DEVELOPPEMENT;A4
2101647X;REVUE INTERNATIONALE D'INTELLIGENCE ECONOMIQUE;B3
17107377;REVUE INTERVENTIONS ECONOMIQUES (ONLINE);B4
26104229;REVUE ITER;B3
23713054;REVUE JEUNES ET SOCIETE;B1
03970299;REVUE JURIDIQUE DE L'ENVIRONNEMENT;A2
09901027;REVUE JURIDIQUE DE L'OUEST;A4
00353787;REVUE NEUROLOGIQUE (PARIS);B1
14938871;REVUE ORGANISATIONS & TERRITOIRES;B3
00353841;REVUE PHILOSOPHIQUE DE LOUVAIN (IMPRIME);A3
07581726;REVUE POLITIQUES ET MANAGEMENT PUBLIC;B3
24972703;REVUE PRATIQUE DE LA PROSPECTIVE ET D'INNOVATION;B4
26006553;REVUE PSYCHISME ET ANTHROPOS;B4
00353957;REVUE ROUMAINE DE LINGUISTIQUE;A3
00353965;REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES;B3
19587856;REVUE SAVOIR/AGIR;A4
22716246;REVUE SCIENCES-LETTRES;B1
02531933;REVUE SCIENTIFIQUE ET TECHNIQUE - OFFICE INTERNATIONAL DES EPIZOOTIES (IMPRIME);B1
21052816;REVUE SILÈNE. CENTRE DE RECHERCHES EN LITTERATURE ET POETIQUE COMPAREES DE PARIS OUEST-NANTERRE-LA DEFENSE;C
0035418X;REVUE SUISSE DE ZOOLOGIE;B2
00802654;REVUE THEOLOGIQUE DE LOUVAIN;B3
12938882;REVUE TIERS MONDE;A4
13718339;REVUE TRAVERSEES;C
07185162;REXE REVISTA DE ESTUDIOS Y EXPERIENCIAS EN EDUCACION;A1
25268074;RG NEWS;B4
01036971;RGO - REVISTA GAUCHA DE ODONTOLOGIA;B3
19818637;RGO. REVISTA GAUCHA DE ODONTOLOGIA (ONLINE);B3
19836635;RGO. REVISTA GESTAO ORGANIZACIONAL (ONLINE);B1
2446628X;RHEMA;B2
15163954;RHEMA (JUIZ DE FORA);B2
00354511;RHEOLOGICA ACTA (PRINT);A3
16469372;RHETORIKE: REVISTA DIGITAL DE RETORICA;B4
20849834;RHEUMATOLOGY;B2
14620324;RHEUMATOLOGY (OXFORD. PRINT);A1
23997370;RHEUMATOLOGY AND ORTHOPEDIC MEDICINE;C
1437160X;RHEUMATOLOGY INTERNATIONAL (BERLIN. INTERNET);B1
01728172;RHEUMATOLOGY INTERNATIONAL (BERLIN. PRINT);B1
03000729;RHINOLOGY (LEIDEN);A1
24522198;RHIZOSPHERE;A2
23863781;RIBAGUA - REVISTA IBEROAMERICANA DEL AGUA;C
23189746;RIBANCEIRA;B4
13900374;RIBLA - REVISTA DE INTERPRETACION BIBLICA LATINOAMERICANA;A4
10185763;RIBLA. REVISTA DE INTERPRETACION BIBLICA LATINOAMERICANA;C
16763394;RIBLA: REVISTA DE INTERPRETACAO BIBLICA LATINOAMERICANA;A4
19807031;RIC@. REVISTA INTERDISCIPLINAR CIENTIFICA APLICADA;B3
25261851;RICADI - REVISTA INTERDISCIPLINAR CONTABILIDADE, ADMINISTRACAO E DIREITO;B3
19398425;RICE;A1
16726308;RICE SCIENCE;A2
17226155;RICERCA DI SENSO;B4
23464747;RICERCARE;A4
20388411;RICERCHE DI S/CONFINE;B3
03927202;RICERCHE DI STORIA DELL'ARTE;A4
11209526;RICERCHE DI STORIA POLITICA;B4
16263596;RICHARDIANA;C
24474339;RICHMONDSHARE BLOG COMPILATION & ESPACIO SANTILLANA ESPANOL RECOPILACION;C
23848987;RICOGNIZIONI;A4
12746711;RIDICULOSA;B3
2447746X;RIDPHE_R REVISTA IBEROAMERICANA DO PATRIMONIO HISTORICO-EDUCATIVO;A3
13903306;RIED. REVISTA IBEROAMERICANA DE EDUCACION SUPERIOR A DISTANCIA (ONLINE);A2
21844569;RIESA - REVISTA INTERNACIONAL DE EDUCACAO, SAUDE E AMBIENTE;B4
20079117;RIESED;B4
15937135;RIFD. RIVISTA INTERNAZIONALE DI FILOSOFIA DEL DIRITTO;A2
25325000;RIFORMA E MOVIMENTI RELIGIOSI (IMPRESSO);B3
22508139;RIHUMSO - REVISTA DE INVESTIGACION DEL DEPARTAMENTO DE HUMANIDADES Y CIENCIAS SOCIALES;A3
1679592X;RILA. REVISTA DE INTEGRACAO LATINO-AMERICANA;C
02132370;RILCE-REV FILOL HISP;A2
25180231;RILEM TECHNICAL LETTERS;A4
16769783;RIMAR;B1
15171639;RIO DO SUL;B2
22374191;RIO OIL & GAS TECHNICAL PAPERS;C
19820577;RIOS ELETRONICA (FASETE);C
24465127;RIPE: DIVISAO JURIDICA;C
1577239X;RIPS: REVISTA DE INVESTIGACIONES POLITICAS Y SOCIOLOGICAS;B1
16793498;RISCO: REVISTA DE PESQUISA EM ARQUITETURA E URBANISMO;A3
19844506;RISCO: REVISTA DE PESQUISA EM ARQUITETURA E URBANISMO (ONLINE);A3
25479423;RISING POWERS QUARTERLY;A4
02724332;RISK ANALYSIS;A1
14603799;RISK MANAGEMENT;A3
22279091;RISKS;B2
25940988;RIST REVISTA RED DE INVESTIGACION EN SALUD EN EL TRABAJO;B1
16469895;RISTI (PORTO);A4
21026424;RITA;B4
15351467;RIVER RESEARCH AND APPLICATIONS;A2
15351459;RIVER RESEARCH AND APPLICATIONS (PRINT);A2
27245136;RIVISTA ANTIGONE;C
11292113;RIVISTA DELLA COOPERAZIONE GIURIDICA INTERNAZIONALE;A1
1971033X;RIVISTA DI CRIMINOLOGIA, VITTIMOLOGIA E SICUREZZA;A2
00356182;RIVISTA DI DIRITTO PROCESSUALE;A1
00356190;RIVISTA DI ECONOMIA AGRARIA;B1
00356239;RIVISTA DI FILOSOFIA;A4
20399251;RIVISTA DI FILOSOFIA E DI TEORIA DELLE ARTI;A3
18277926;RIVISTA DI FILOSOFIA NEO-SCOLASTICA;A3
0392954X;RIVISTA DI FRUTTICOLTURA E DI ORTOFLORICOLTURA;B4
1827790X;RIVISTA DI STORIA DELLA CHIESA IN ITALIA (ONLINE);B3
03932516;RIVISTA DI STORIA DELLA FILOSOFIA (1984. TESTO STAMPATO);A3
23848294;RIVISTA DI STORIA DELL'EDUCAZIONE;B1
15941000;RIVISTA DI STUDI DANTESCHI;A4
17241529;RIVISTA DI STUDI PORTOGHESI E BRASILIANI;A2
18263534;RIVISTA FEDERALISMI (RIVISTA DI DIRITTO PUBBLICO ITALIANO, COMUNITARIO E COMPARATO);A3
03942287;RIVISTA GIURIDICA DELL'AMBIENTE (TESTO STAMPATO);B2
20398026;RIVISTA GRUPPO DI PISA;A3
22392629;RIVISTA INTERNAZIONALE DI FILOSOFIA E PSICOLOGIA;B2
20371861;RIVISTA ITALIANA DI EDUCAZIONE FAMILIARE;A4
20374445;RIVISTA ITALIANA DI FILOSOFIA ANALITICA JUNIOR;B2
20366728;RIVISTA ITALIANA DI FILOSOFIA DEL LINGUAGGIO;A4
11248890;RIVISTA ITALIANA DI ONOMASTICA;A3
2499541X;RIVISTA ITALIANA DI PEDAGOGIA DELLO SPORT;B3
03911896;RIVISTA TRIMESTRALE DI DIRITTO E PROCEDURA CIVILE;A1
05571464;RIVISTA TRIMESTRALE DI DIRITTO PUBBLICO;A2
19724942;RIVISTA TRIMESTRALE DI SCIENZA DELL'AMMINISTRAZIONE;B2
18284582;RIVISTE NUOVA SECONDARIA;B2
2318406X;RIZOMA;B2
19890605;RIZOMA FREIREANO;B1
20115474;RLE (PASTO);A2
20565933;RMD OPEN;A3
23170115;RMP - REVISTA DOS MESTRADOS PROFISSIONAIS;B3
13558382;RNA (CAMBRIDGE. PRINT);A2
15558584;RNA BIOLOGY;A2
14680629;ROAD MATERIALS AND PAVEMENT DESIGN;A2
23245344;ROBOTIC SURGERY;B3
02635747;ROBOTICA (CAMBRIDGE. PRINT);A1
08749019;ROBOTICA (PORTO);A3
22186581;ROBOTICS;A4
25772899;ROBOTICS & AUTOMATION ENGINEERING JOURNAL;C
09218890;ROBOTICS AND AUTONOMOUS SYSTEMS (PRINT);A1
07365845;ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING;A1
01047914;ROBRAC (GOIANIA. IMPRESSO);B4
19813708;ROBRAC (ONLINE) (GOIANIA);B4
20740735;ROCA;B2
25316451;ROCINANTE;B4
08130426;ROCK ART RESEARCH;B2
07232632;ROCK MECHANICS AND ROCK ENGINEERING (PRINT);A1
19401159;ROCK MUSIC STUDIES JOURNAL;A4
20147430;RODA DA FORTUNA. REVISTA ELETRONICA HISPANO-BRASILEIRA SOBRE ANTIGUIDADE E MEDIEVO. ELECTRONIC JOURNAL ABOUT ANTIQUITY AND MIDDLE AGES.;B1
21757860;RODRIGUESIA;B1
03706583;RODRIGUESIA (IMPRESSO);B1
11257105;ROMA E AMERICA. DIRITTO ROMANO COMUNE;C
21657599;ROMANCE NOTES;A4
08831157;ROMANCE QUARTERLY;B1
22846417;ROMANIAN JOURNAL OF DIABETES NUTRITION AND METABOLIC DISEASES;B2
12205648;ROMANIAN JOURNAL OF MINERAL DEPOSITS;B3
12200522;ROMANIAN JOURNAL OF MORPHOLOGY AND EMBRYOLOGY;B1
23444959;ROMANIAN NEUROSURGERY (ONLINE);C
18410162;ROMANIAN SPORTS MEDICINE JOURNAL;B3
00803898;ROMANISTISCHES JAHRBUCH;A3
23189304;ROMANITAS - REVISTA DE ESTUDOS GRECOLATINOS;A4
15826953;ROMANO-ARABICA;B3
23183446;RONAI: REVISTA DE ESTUDOS CLASSICOS E TRADUTORIOS;B1
23178027;ROPLAC;C
11925604;RORSCHACHIANA (BERN);B2
21789061;ROSA DOS VENTOS;B1
18916511;ROSE - RESEARCH ON STEINER EDUCATION;B1
26747774;ROSETA;C
17521580;ROSETA - PAPERS OF THE DEPARTAMENT OF CLASSICS, ANCIENT HISTORY AND ARCHAEOLOGY AT THE UNIVERSITY OF BIRMINGHAM;C
21776059;ROTEIRO;A2
01044311;ROTEIRO (UNOESC);A2
13652966;ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES;A1
17453933;ROYAL ASTRONOMICAL SOCIETY. MONTHLY NOTICES. LETTERS (ONLINE);A1
20545703;ROYAL SOCIETY OPEN SCIENCE;A1
23531428;ROZWOJ REGIONALNY I POLITYKA REGIONALNA;B1
21829330;RP - REVISTA PATRIMONIO;B2
2317921X;RP 3 - REVISTA DE PESQUISAS EM POLITICAS PUBLICAS;B2
18068669;RPE. REVISTA INTERNACIONAL DE PERIODONTIA CLINICA;C
2675570X;RQS - REVISTA QUERO SABER;C
19845685;RSBO;B3
18067727;RSBO. REVISTA SUL-BRASILEIRA DE ODONTOLOGIA;B3
20462069;RSC ADVANCES: AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES;A2
26328682;RSC MEDICINAL CHEMISTRY;B3
19835264;RSDE. REVISTA SEMESTRAL DE DIREITO EMPRESARIAL;B3
16886194;RSEUS. REVISTA SUDAMERICANA DE EDUCACION, UNIVERSIDAD Y SOCIEDAD;A4
21799911;RUA;A3
14132109;RUA (UNICAMP);A3
19833725;RUA. REVISTA UNIVERSITARIA DO AUDIOVISUAL;B2
00359475;RUBBER CHEMISTRY AND TECHNOLOGY;A3
19841523;RUC. REVISTA UNIEURO DE CONTABILIDADE;B4
23132310;RUDN JOURNAL OF ECOLOGY AND LIFE SAFETY;B4
23132329;RUDN JOURNAL OF ECONOMICS;A2
